"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CRI","POP","TOT","MLN_PER","A","2011",4.592149,
"CRI","POP","TOT","MLN_PER","A","2012",4.65245893050581,
"CRI","POP","TOT","MLN_PER","A","2013",4.71316814141015,
"CRI","POP","TOT","MLN_PER","A","2014",4.77312993384446,
"CRI","POP","TOT","MLN_PER","A","2015",4.8322338134651,
"CRI","POP","TOT","MLN_PER","A","2016",4.89037945221625,
"CRI","POP","TOT","MLN_PER","A","2017",4.94748959332252,
"CRI","POP","TOT","MLN_PER","A","2018",5.00340195767213,
"CRI","POP","TOT","MLN_PER","A","2019",5.05800714721902,
"CRI","POP","TOT","MLN_PER","A","2020",5.11123821646865,
"CRI","POP","WOMEN","MLN_PER","A","1950",430.749,
"CRI","POP","WOMEN","MLN_PER","A","1951",444.928,
"CRI","POP","WOMEN","MLN_PER","A","1952",460.56,
"CRI","POP","WOMEN","MLN_PER","A","1953",477.021,
"CRI","POP","WOMEN","MLN_PER","A","1954",494.316,
"CRI","POP","WOMEN","MLN_PER","A","1955",513.046,
"CRI","POP","WOMEN","MLN_PER","A","1956",532.764,
"CRI","POP","WOMEN","MLN_PER","A","1957",553.452,
"CRI","POP","WOMEN","MLN_PER","A","1958",574.47,
"CRI","POP","WOMEN","MLN_PER","A","1959",596.628,
"CRI","POP","WOMEN","MLN_PER","A","1960",619.73,
"CRI","POP","WOMEN","MLN_PER","A","1961",644.13,
"CRI","POP","WOMEN","MLN_PER","A","1962",669.613,
"CRI","POP","WOMEN","MLN_PER","A","1963",694.909,
"CRI","POP","WOMEN","MLN_PER","A","1964",720.491,
"CRI","POP","WOMEN","MLN_PER","A","1965",746.176,
"CRI","POP","WOMEN","MLN_PER","A","1966",772.083,
"CRI","POP","WOMEN","MLN_PER","A","1967",797.912,
"CRI","POP","WOMEN","MLN_PER","A","1968",823.473,
"CRI","POP","WOMEN","MLN_PER","A","1969",848.751,
"CRI","POP","WOMEN","MLN_PER","A","1970",872.734,
"CRI","POP","WOMEN","MLN_PER","A","1971",895.231,
"CRI","POP","WOMEN","MLN_PER","A","1972",917.824,
"CRI","POP","WOMEN","MLN_PER","A","1973",940.721,
"CRI","POP","WOMEN","MLN_PER","A","1974",964.121,
"CRI","POP","WOMEN","MLN_PER","A","1975",987.505,
"CRI","POP","WOMEN","MLN_PER","A","1976",1014.328,
"CRI","POP","WOMEN","MLN_PER","A","1977",1041.766,
"CRI","POP","WOMEN","MLN_PER","A","1978",1071.823,
"CRI","POP","WOMEN","MLN_PER","A","1979",1103.406,
"CRI","POP","WOMEN","MLN_PER","A","1980",1135.527,
"CRI","POP","WOMEN","MLN_PER","A","1981",1168.829,
"CRI","POP","WOMEN","MLN_PER","A","1982",1202.42,
"CRI","POP","WOMEN","MLN_PER","A","1983",1236.493,
"CRI","POP","WOMEN","MLN_PER","A","1984",1270.513,
"CRI","POP","WOMEN","MLN_PER","A","1985",1306.569,
"CRI","POP","WOMEN","MLN_PER","A","1986",1346.114,
"CRI","POP","WOMEN","MLN_PER","A","1987",1384.904,
"CRI","POP","WOMEN","MLN_PER","A","1988",1421.986,
"CRI","POP","WOMEN","MLN_PER","A","1989",1459.717,
"CRI","POP","WOMEN","MLN_PER","A","1990",1496.409,
"CRI","POP","WOMEN","MLN_PER","A","1991",1531.927,
"CRI","POP","WOMEN","MLN_PER","A","1992",1565.827,
"CRI","POP","WOMEN","MLN_PER","A","1993",1599.868,
"CRI","POP","WOMEN","MLN_PER","A","1994",1646.404,
"CRI","POP","WOMEN","MLN_PER","A","1995",1693.187,
"CRI","POP","WOMEN","MLN_PER","A","1996",1738.441,
"CRI","POP","WOMEN","MLN_PER","A","1997",1783.266,
"CRI","POP","WOMEN","MLN_PER","A","1998",1827.527,
"CRI","POP","WOMEN","MLN_PER","A","1999",1870.579,
"CRI","POP","WOMEN","MLN_PER","A","2000",1910.998,
"CRI","POP","WOMEN","MLN_PER","A","2001",1951.332,
"CRI","POP","WOMEN","MLN_PER","A","2002",1985.567,
"CRI","POP","WOMEN","MLN_PER","A","2003",2017.166,
"CRI","POP","WOMEN","MLN_PER","A","2004",2049.903,
"CRI","POP","WOMEN","MLN_PER","A","2005",2081.803,
"CRI","POP","WOMEN","MLN_PER","A","2006",2113.29,
"CRI","POP","WOMEN","MLN_PER","A","2007",2144.61,
"CRI","POP","WOMEN","MLN_PER","A","2008",2176.527,
"CRI","POP","WOMEN","MLN_PER","A","2009",2209.163,
"CRI","POP","WOMEN","MLN_PER","A","2010",2241.572,
"CRI","POP","WOMEN","MLN_PER","A","2011",2270.789,
"CRI","POP","WOMEN","MLN_PER","A","2012",2301.42691093741,
"CRI","POP","WOMEN","MLN_PER","A","2013",2332.31815296829,
"CRI","POP","WOMEN","MLN_PER","A","2014",2362.80724431116,
"CRI","POP","WOMEN","MLN_PER","A","2015",2392.90087361186,
"CRI","POP","WOMEN","MLN_PER","A","2016",2422.55072535174,
"CRI","POP","WOMEN","MLN_PER","A","2017",2451.71988901531,
"CRI","POP","WOMEN","MLN_PER","A","2018",2480.33016194706,
"CRI","POP","WOMEN","MLN_PER","A","2019",2508.32981880307,
"CRI","POP","WOMEN","MLN_PER","A","2020",2535.68786691292,
"HRV","POP","MEN","MLN_PER","A","1950",1.83439,
"HRV","POP","MEN","MLN_PER","A","1951",1.8538,
"HRV","POP","MEN","MLN_PER","A","1952",1.873369,
"HRV","POP","MEN","MLN_PER","A","1953",1.892741,
"HRV","POP","MEN","MLN_PER","A","1954",1.911622,
"HRV","POP","MEN","MLN_PER","A","1955",1.929876,
"HRV","POP","MEN","MLN_PER","A","1956",1.947441,
"HRV","POP","MEN","MLN_PER","A","1957",1.964398,
"HRV","POP","MEN","MLN_PER","A","1958",1.980902,
"HRV","POP","MEN","MLN_PER","A","1959",1.997162,
"HRV","POP","MEN","MLN_PER","A","1960",2.013398,
"HRV","POP","MEN","MLN_PER","A","1961",2.029666,
"HRV","POP","MEN","MLN_PER","A","1962",2.04584,
"HRV","POP","MEN","MLN_PER","A","1963",2.061561,
"HRV","POP","MEN","MLN_PER","A","1964",2.076326,
"HRV","POP","MEN","MLN_PER","A","1965",2.089781,
"HRV","POP","MEN","MLN_PER","A","1966",2.101821,
"HRV","POP","MEN","MLN_PER","A","1967",2.112608,
"HRV","POP","MEN","MLN_PER","A","1968",2.122374,
"HRV","POP","MEN","MLN_PER","A","1969",2.1315,
"HRV","POP","MEN","MLN_PER","A","1970",2.140263,
"HRV","POP","MEN","MLN_PER","A","1971",2.148762,
"HRV","POP","MEN","MLN_PER","A","1972",2.157,
"HRV","POP","MEN","MLN_PER","A","1973",2.16512,
"HRV","POP","MEN","MLN_PER","A","1974",2.17326,
"HRV","POP","MEN","MLN_PER","A","1975",2.181538,
"HRV","POP","MEN","MLN_PER","A","1976",2.189959,
"HRV","POP","MEN","MLN_PER","A","1977",2.198557,
"HRV","POP","MEN","MLN_PER","A","1978",2.207506,
"HRV","POP","MEN","MLN_PER","A","1979",2.217017,
"HRV","POP","MEN","MLN_PER","A","1980",2.227189,
"HRV","POP","MEN","MLN_PER","A","1981",2.237856,
"HRV","POP","MEN","MLN_PER","A","1982",2.248793,
"HRV","POP","MEN","MLN_PER","A","1983",2.259937,
"HRV","POP","MEN","MLN_PER","A","1984",2.271178,
"HRV","POP","MEN","MLN_PER","A","1985",2.282318,
"HRV","POP","MEN","MLN_PER","A","1986",2.293551,
"HRV","POP","MEN","MLN_PER","A","1987",2.304402,
"HRV","POP","MEN","MLN_PER","A","1988",2.313133,
"HRV","POP","MEN","MLN_PER","A","1989",2.317453,
"HRV","POP","MEN","MLN_PER","A","1990",2.315815,
